date,level,applicationName,instanceId,eventTickCount,eventId,pid,tid,message,activityId
2016-03-21T16:00:05,Information,dummywebAPI,e1c7e8,635941728052561802,0,16448,34,"Request, Method=GET, Url=https://dummywebapi.azurewebsites.net/api/BizSpark/UpdateAzureUsage?key=IOUiuhIUYTgi, Message='https://dummywebapi.azurewebsites.net/api/BizSpark/UpdateAzureUsage?key=IOUiuhIUYTgi'",00000000-0000-0000-cd05-0080010000df


2016-03-21T16:00:05,Information,dummywebAPI,e1c7e8,635941728052561802,0,16448,34,"Message='BizSpark', Operation=DefaultHttpControllerSelector.SelectController",00000000-0000-0000-cd05-0080010000df
2016-03-21T16:00:05,Information,dummywebAPI,e1c7e8,635941728052561802,0,16448,34,"Message='DummyNetService.Controllers.Api.BizSparkController', Operation=DefaultHttpControllerActivator.Create",00000000-0000-0000-cd05-0080010000df
2016-03-21T16:00:05,Information,dummywebAPI,e1c7e8,635941728052561802,0,16448,34,"Message='DummyNetService.Controllers.Api.BizSparkController', Operation=HttpControllerDescriptor.CreateController",00000000-0000-0000-cd05-0080010000df
2016-03-21T16:00:05,Information,dummywebAPI,e1c7e8,635941728052561802,0,16448,34,"Message='Selected action 'UpdateAzureUsage(String key)'', Operation=ApiControllerActionSelector.SelectAction",00000000-0000-0000-cd05-0080010000df
2016-03-21T16:00:05,Information,dummywebAPI,e1c7e8,635941728052561802,0,16448,34,"Message='Parameter 'key' bound to the value 'IOUiuhIUYTgi'', Operation=ModelBinderParameterBinding.ExecuteBindingAsync",00000000-0000-0000-cd05-0080010000df
2016-03-21T16:00:05,Information,dummywebAPI,e1c7e8,635941728052561802,0,16448,34,"Message='Model state is valid. Values: key=IOUiuhIUYTgi', Operation=HttpActionBinding.ExecuteBindingAsync",00000000-0000-0000-cd05-0080010000df
2016-03-21T16:00:07,Information,dummywebAPI,e1c7e8,635941728070068177,0,16448,11,Redirecting: https://dummywebapi.azurewebsites.net/,
2016-03-21T16:00:35,Error,dummywebAPI,e1c7e8,635941728357060794,0,16448,22,"Operation=ReflectedHttpActionDescriptor.ExecuteAsync, Exception=System.Data.Entity.Core.EntityCommandExecutionException: An error occurred while executing the command definition. See the inner exception for details. ---> System.Data.SqlClient.SqlException: Timeout expired.  The timeout period elapsed prior to completion of the operation or the server is not responding. ---> System.ComponentModel.Win32Exception: The wait operation timed out
   --- End of inner exception stack trace ---
   at System.Data.SqlClient.SqlCommand.<>c.<ExecuteDbDataReaderAsync>b__167_0(Task`1 result)
   at System.Threading.Tasks.ContinuationResultTaskFromResultTask`2.InnerInvoke()
   at System.Threading.Tasks.Task.Execute()
--- End of stack trace from previous location where exception was thrown ---
   at System.Runtime.CompilerServices.TaskAwaiter.ThrowForNonSuccess(Task task)
   at System.Runtime.CompilerServices.TaskAwaiter.HandleNonSuccessAndDebuggerNotification(Task task)
   at System.Data.Entity.Core.EntityClient.Internal.EntityCommandDefinition.<ExecuteStoreCommandsAsync>d__c.MoveNext()
   --- End of inner exception stack trace ---
   at System.Data.Entity.Core.EntityClient.Internal.EntityCommandDefinition.<ExecuteStoreCommandsAsync>d__c.MoveNext()
--- End of stack trace from previous location where exception was thrown ---
   at System.Runtime.CompilerServices.TaskAwaiter.ThrowForNonSuccess(Task task)
   at System.Runtime.CompilerServices.TaskAwaiter.HandleNonSuccessAndDebuggerNotification(Task task)
   at System.Data.Entity.Core.Objects.Internal.ObjectQueryExecutionPlan.<ExecuteAsync>d__0`1.MoveNext()
--- End of stack trace from previous location where exception was thrown ---
   at System.Runtime.CompilerServices.TaskAwaiter.ThrowForNonSuccess(Task task)
   at System.Runtime.CompilerServices.TaskAwaiter.HandleNonSuccessAndDebuggerNotification(Task task)
   at System.Data.Entity.Utilities.TaskExtensions.CultureAwaiter`1.GetResult()
   at System.Data.Entity.Core.Objects.ObjectContext.<ExecuteInTransactionAsync>d__3d`1.MoveNext()
--- End of stack trace from previous location where exception was thrown ---
   at System.Runtime.CompilerServices.TaskAwaiter.ThrowForNonSuccess(Task task)
   at System.Runtime.CompilerServices.TaskAwaiter.HandleNonSuccessAndDebuggerNotification(Task task)
   at System.Data.Entity.SqlServer.DefaultSqlExecutionStrategy.<ExecuteAsyncImplementation>d__9`1.MoveNext()
--- End of stack trace from previous location where exception was thrown ---
   at System.Runtime.CompilerServices.TaskAwaiter.ThrowForNonSuccess(Task task)
   at System.Runtime.CompilerServices.TaskAwaiter.HandleNonSuccessAndDebuggerNotification(Task task)
   at System.Data.Entity.Utilities.TaskExtensions.CultureAwaiter`1.GetResult()
   at System.Data.Entity.Core.Objects.ObjectQuery`1.<GetResultsAsync>d__e.MoveNext()
--- End of stack trace from previous location where exception was thrown ---
   at System.Runtime.CompilerServices.TaskAwaiter.ThrowForNonSuccess(Task task)
   at System.Runtime.CompilerServices.TaskAwaiter.HandleNonSuccessAndDebuggerNotification(Task task)
   at System.Data.Entity.Utilities.TaskExtensions.CultureAwaiter`1.GetResult()
   at System.Data.Entity.Internal.LazyAsyncEnumerator`1.<FirstMoveNextAsync>d__0.MoveNext()
--- End of stack trace from previous location where exception was thrown ---
   at System.Runtime.CompilerServices.TaskAwaiter.ThrowForNonSuccess(Task task)
   at System.Runtime.CompilerServices.TaskAwaiter.HandleNonSuccessAndDebuggerNotification(Task task)
   at System.Data.Entity.Infrastructure.IDbAsyncEnumerableExtensions.<ForEachAsync>d__5`1.MoveNext()
--- End of stack trace from previous location where exception was thrown ---
   at System.Runtime.CompilerServices.TaskAwaiter.ThrowForNonSuccess(Task task)
   at System.Runtime.CompilerServices.TaskAwaiter.HandleNonSuccessAndDebuggerNotification(Task task)
   at System.Data.Entity.Utilities.TaskExtensions.CultureAwaiter`1.GetResult()
   at System.Data.Entity.Infrastructure.IDbAsyncEnumerableExtensions.<ToArrayAsync>d__13`1.MoveNext()
--- End of stack trace from previous location where exception was thrown ---
   at System.Runtime.CompilerServices.TaskAwaiter.ThrowForNonSuccess(Task task)
   at System.Runtime.CompilerServices.TaskAwaiter.HandleNonSuccessAndDebuggerNotification(Task task)
   at System.Runtime.CompilerServices.TaskAwaiter.ValidateEnd(Task task)
   at DummyNetService.Controllers.Api.BizSparkController.<GetDummiesForLastMonthAsync>d__3.MoveNext()
--- End of stack trace from previous location where exception was thrown ---
   at System.Runtime.CompilerServices.TaskAwaiter.ThrowForNonSuccess(Task task)
   at System.Runtime.CompilerServices.TaskAwaiter.HandleNonSuccessAndDebuggerNotification(Task task)
   at System.Runtime.CompilerServices.TaskAwaiter.ValidateEnd(Task task)
   at DummyNetService.Controllers.Api.BizSparkController.<UpdateTableAzureUsageAsync>d__5.MoveNext()
--- End of stack trace from previous location where exception was thrown ---
   at System.Runtime.CompilerServices.TaskAwaiter.ThrowForNonSuccess(Task task)
   at System.Runtime.CompilerServices.TaskAwaiter.HandleNonSuccessAndDebuggerNotification(Task task)
   at DummyNetService.Controllers.Api.BizSparkController.<UpdateAsureUsagesAsync>d__2.MoveNext()
--- End of stack trace from previous location where exception was thrown ---
   at System.Runtime.CompilerServices.TaskAwaiter.ThrowForNonSuccess(Task task)
   at System.Runtime.CompilerServices.TaskAwaiter.HandleNonSuccessAndDebuggerNotification(Task task)
   at DummyNetService.Controllers.Api.BizSparkController.<UpdateAzureUsage>d__0.MoveNext()
--- End of stack trace from previous location where exception was thrown ---
   at System.Runtime.CompilerServices.TaskAwaiter.ThrowForNonSuccess(Task task)
   at System.Runtime.CompilerServices.TaskAwaiter.HandleNonSuccessAndDebuggerNotification(Task task)
   at System.Threading.Tasks.TaskHelpersExtensions.<CastToObject>d__3`1.MoveNext()
--- End of stack trace from previous location where exception was thrown ---
   at System.Runtime.CompilerServices.TaskAwaiter.ThrowForNonSuccess(Task task)
   at System.Runtime.CompilerServices.TaskAwaiter.HandleNonSuccessAndDebuggerNotification(Task task)
   at System.Web.Http.Tracing.ITraceWriterExtensions.<TraceBeginEndAsyncCore>d__18`1.MoveNext()",00000000-0000-0000-cd05-0080010000df
